review_id,user_id,product_id,avaliacao,texto_da_avaliacao,data_da_avaliacao
1dab7200-31c1-4d16-9c3a-51e5c7792f92,10b16fa6-9c61-4b1c-aad6-4d1e5102e246,c7a1cea8-1a8c-4689-b99d-3ef03358b3a9,3,"Produto razoável, nada de especial.",2024-01-24
43531de9-8618-48ae-9887-1f71dcbebe94,143923fc-47b4-4442-a443-c22baaa006bf,73541a39-b93b-459b-bf5c-4f814c967405,3,Cumpre o que promete.,2024-04-27
c2b9d759-caa2-4aab-9c49-64cab4dd9a17,cdc29661-3b97-40a7-be1e-e48a57200f71,7cc92af3-5a04-4495-8319-d5b5f44a2c96,4,Produto de excelente qualidade.,2024-01-01
66e4eeac-f8ad-4b86-970a-488ed3eb7726,444d7da0-02d4-44d9-937b-a39fdd27da64,2a0c17dd-6b1b-4d39-a855-2ed1e60c24c2,4,Entrega rápida e eficiente.,2024-04-21
58f3f2e0-257c-4fad-a976-f3605bf6b659,5ec6a7b1-b574-4564-a43b-7a83ac221b3f,d053469e-1f7c-4536-8658-614cd5bfdc3e,5,"Produto incrível, vale cada centavo.",2024-03-20
d07430a8-a4b4-4845-9797-20f38156a15b,69518d13-4b56-48b4-9cb1-4ca5b09477bd,34648385-be0c-4a5b-b0a3-9cf5d8c185ff,5,"Produto maravilhoso, superou minhas expectativas.",2024-04-10
04d3dbda-6534-43ff-9f5b-5b234c0dadb0,04993b55-4571-4e49-ac11-483388063c5a,481e33c4-0bcf-4f09-8e57-0bf56995aac8,3,Bom custo-benefício.,2024-02-05
9a12cdf5-aeda-484b-8e09-d7844500e0fb,dc320e09-4856-409b-91e7-30306eae2a2d,6460e9aa-8f1e-47dd-aec8-4d0a488b0cdd,4,Produto bem embalado e chegou sem problemas.,2024-05-01
e252d3ad-20b0-4d5d-b0c5-eadea0d29f0b,37918a4b-4017-426b-add9-ccf80fb73ad9,225209b4-ff5a-4077-b60e-8925b944f8f3,1,"Não compraria novamente, muito frágil.",2024-01-21
2b9230f8-9c02-469c-b8e6-39dc7a9af0ac,7fc4a15a-9032-42bb-be7b-7521c5636623,f2eacbd6-cb1f-47be-b068-b2335566773d,1,"Não compraria novamente, muito frágil.",2024-02-09
82cf774f-2380-4510-98a3-b1fa205aa23f,97fb8d49-4308-4667-839b-75cd92078abf,6abecead-a0e2-4840-8001-9097c86bbe0b,2,Entrega demorou mais do que o esperado.,2024-04-06
80eee563-dd55-4edf-b762-7098237fea3c,953e3730-0457-4125-a1c7-0ee78bb957ce,11d5a9e6-5840-40a2-9fdc-02f99884b4ec,1,"Péssimo atendimento, não recomendo.",2024-02-13
703f871e-9220-46c0-b46c-69bbb983bd0a,ea691800-7438-4a55-9ef8-1a2f2fb2dcb9,a124f23d-a36f-4ff4-89d2-4fd0497e2154,2,"Decepcionado com a compra, esperava mais.",2024-02-03
3c94663c-2460-41c3-b509-edbb0d4eced9,27dfe85a-d3a4-4af2-ad97-3940407f7dae,c51d795f-b605-494e-8867-ab366da1b7f3,1,"Não compraria novamente, muito frágil.",2024-04-15
e2827605-684b-40fc-bebb-2bbf64dfe543,9cae9c68-cf79-4b78-8c77-a17853e161eb,36a32512-3ecf-4279-8e8e-b0ddc7e966a2,2,Muito caro para a qualidade oferecida.,2024-05-08
dabd4795-0250-41ec-aea4-714687e383ed,6550a969-4445-470b-8322-aa71b993a6c1,ffe8698d-93be-40eb-8ce7-1f1ede131b4e,5,"Produto maravilhoso, superou minhas expectativas.",2024-02-05
73c3a898-6f88-4b87-8aca-a8da3051da1c,7dc072e9-d203-4ee4-bd42-0d4542a2a68b,4cefeedc-65a9-4be1-b5e9-44282125d073,4,Produto com ótimo acabamento.,2024-01-18
bbb56665-b960-4fcc-9ed1-8d7c7b6d5a42,4a7bb8e9-17c5-4fd7-ab7d-04403b53f179,2fda5dfd-7fc6-472f-b832-0a7cceabdcae,4,"Muito bom, exatamente como descrito.",2024-03-18
0e22e5ad-af1a-4adc-b73a-a57c8beebcc9,69ef8d89-194c-4421-b776-66eef10a86c8,6beb7a5e-fa25-4288-8a35-673d8260eec4,1,"Não compraria novamente, muito frágil.",2024-02-28
62fddc4d-9033-4518-b126-340d425eb3da,82e2e6ab-8f00-4eaf-9b28-8979c909dcf7,06dc08a0-f579-479e-bec4-4e73a39de3a2,2,"Produto atende às necessidades básicas, mas não impressiona.",2024-01-17
8df0cfb7-3755-46f0-8abb-944412543f02,43e63175-e351-4565-99c4-36faf6a9996d,363f14d6-3ef2-422a-975c-29e807f5c3d3,5,"Produto incrível, vale cada centavo.",2024-03-20
1797d10c-f8c2-4653-bc8b-953bf91cd0e8,a8833959-fe56-40ce-a715-028e5acd7fe9,440665c3-eb1a-4366-8c59-30c7946ba197,4,Produto bem embalado e chegou sem problemas.,2024-03-01
f49babd1-22fa-4c28-863a-0f78fabf707e,69ae4ae8-e9f2-402f-85ce-9f32c6e02348,225209b4-ff5a-4077-b60e-8925b944f8f3,5,Muito satisfeito com a compra.,2024-05-09
07ac0693-f2fc-4079-b209-1d280e1e1ab1,f3e36db4-a7e2-475f-be41-73f0c3371594,cc9ef660-ca74-4fc2-8175-b81029c6ce2f,2,"Decepcionado com a compra, esperava mais.",2024-02-05
36c77579-6b61-4c64-addc-97d0ba8ced0c,44ce9fba-3e85-4205-be84-6286d49b814c,4c097365-c194-4161-9d48-0fb6ee440897,5,"Qualidade excepcional, vale cada centavo.",2024-04-02
89e7d404-3c49-4149-b0df-55dcf8d95bcb,994c50ec-c9e0-4006-a25e-7d80c98ba4e4,54ca311b-2283-4596-9021-b3f4bead9b9d,4,Produto bem embalado e chegou sem problemas.,2024-02-12
0ccea2a9-5706-4715-a9bd-639a7e229425,6c1e5eb7-ec1f-465b-87f4-f7b27c63d5aa,94fa5490-6957-45f4-9cf0-fd2038cdd1de,3,Produto atende às expectativas mínimas.,2024-04-01
34741370-a628-4151-9b27-d7c4f097a7d8,5448a879-bb31-403c-b575-25b64ef70c98,968c9460-26d4-414b-9ae0-46a1c5d4405f,5,"Ótimo produto, recomendo!",2024-02-25
620c981f-00c4-4019-9a41-4db56b9a0f35,4ad4b124-ed8b-4cea-ac3c-32bd9e440f38,e62daef1-2e68-4a8a-99b4-66a2c542f4ff,3,Qualidade razoável pelo preço pago.,2024-02-01
767be9ea-701d-46d2-aeb8-de69a4b9b367,f7924944-a175-459c-951e-28c918bbde40,a9f4075d-bbff-4852-9a8b-36ff9cc51cd8,5,"Produto incrível, vale cada centavo.",2024-02-03
336da603-f6f6-4f0c-9dda-0cb070d15c7e,58f8b582-c7e4-4707-88ac-26a5814d4461,c4dabc7b-1011-4f6d-a50d-f5e59a939512,5,Muito satisfeito com a compra.,2024-01-16
92b15311-c987-4491-a9e9-b695f113af3d,674e279e-5c42-47db-8948-f13431383968,2fda5dfd-7fc6-472f-b832-0a7cceabdcae,2,Muito caro para a qualidade oferecida.,2024-04-09
ce8aa92d-3c94-43c8-a005-c5bd4e0a591e,a4bb660c-4a9f-4e0f-bee7-029127b23f5a,d1b32bb0-6438-4064-9cb2-bc3b921c1e73,4,Produto de excelente qualidade.,2024-04-11
f36725aa-ae73-4f68-b423-3e6782931515,5c58b598-b81e-43b9-8d59-ac273ef7601c,84136b02-78da-4201-9625-8863cfe116f9,4,Produto bem embalado e chegou sem problemas.,2024-03-26
73f7c899-8e31-4ede-8a86-38984d649cb9,fee6c358-7cef-4791-b8c7-3fb0dd215952,336da09d-16e8-4846-bf88-c8b8a7d1f9dd,1,"Não recomendo, produto de baixa qualidade.",2024-04-11
f140e96d-535d-4d45-8e02-417eef58a563,0c763950-a3a3-4a3a-b138-e15a28c2b7c3,1113c923-7f5a-444b-9a6c-3b0621269f69,5,"Qualidade excepcional, vale cada centavo.",2024-03-21
171d29c8-d267-4eed-8985-874d7d264f53,f773bdb3-7b72-4f9a-9c2e-86d5be06d436,9093575d-7a6e-455f-a850-d0dd8d12fdb8,2,Entrega demorou mais do que o esperado.,2024-03-06
cbef168e-a403-4e9e-a802-0a09fdbbbdd3,38cb1a27-ca61-4ec3-a94a-c7d5ba332268,2804827d-2729-4bad-9ef5-7d71459b6e72,1,"Produto veio com peças faltando, péssimo.",2024-03-18
543f7e92-1f0f-4b48-b767-7241ca2685ce,2530f618-3fe1-4155-8d80-f4ce4b6a6db8,55715364-684c-4955-8707-23056e38228e,4,Produto de excelente qualidade.,2024-04-20
b020f414-8107-429d-8ea0-e4a24af0784e,9c383bb2-b521-4a00-b546-5e5c330fdf98,fc4fcb58-f4cd-44ac-970b-a6e26290a43c,5,"Qualidade excepcional, vale cada centavo.",2024-02-01
ad1d3da9-fd94-427e-b6a4-818b15fbc5e8,363c0b9a-c34b-4f99-b984-e99d260610fc,5a8c494c-4daa-4b64-9d67-63c891b7bc6b,3,Bom custo-benefício.,2024-04-12
dd338781-832e-4040-b41c-625340c93352,9a93d3a3-684f-4c72-bbb7-4345f3ac362c,477955c5-f756-4d2d-99ce-8b46ad0b445f,5,"Qualidade excepcional, vale cada centavo.",2024-04-18
dd48357b-61e8-4e7b-8578-c8619a1db23a,b1d0b366-154e-4ba0-8762-f2c308851832,a9f4075d-bbff-4852-9a8b-36ff9cc51cd8,1,"Produto veio com peças faltando, péssimo.",2024-03-23
f9411923-6237-4648-b678-073e27183a7c,3cac1943-5ad9-41a8-bb4f-33fbd6f1a1b1,8fffeedf-7c2f-4ce6-bc26-0618563a1293,1,"Não recomendo, produto de baixa qualidade.",2024-03-27
c318df8c-3e4c-4c2a-895d-6c97afa369c9,b7fff269-2859-43b9-964f-9fb6d0f82b31,d28ba666-122a-4609-b967-8510e9f4def1,4,"Muito bom, exatamente como descrito.",2024-01-13
fbc5a7e8-3421-485e-be2b-eba4db6d8054,b06331fd-0b71-48b9-a3b8-96412cc20741,8332cc12-b313-4a7f-819e-665e440514b0,1,"Não recomendo, produto de baixa qualidade.",2024-04-12
0f9a12be-bc9a-494e-9739-6a485af5c206,ea5e6d75-b473-471c-9dde-ef9c09d4a422,1f6ab0aa-78ef-408b-a7a0-44d2481f1229,5,"Ótimo produto, recomendo!",2024-04-20
4d6bd9b9-80e0-44eb-965a-89d1e52edc21,2e7212c2-a24d-4e5a-aea3-14974eb7881c,481e33c4-0bcf-4f09-8e57-0bf56995aac8,2,Muito caro para a qualidade oferecida.,2024-03-11
be3aab08-5a1c-4df8-92d6-843943c5375b,7723ae1f-9bd5-4910-88b1-02714538e235,2de8c507-d485-4448-8316-e0f7747c46ba,5,Muito satisfeito com a compra.,2024-03-30
e4bd7976-000e-4675-8d31-ddfb31ca8e4c,cfbf38f2-4d56-4d1a-997e-b12fe538839a,a0acd24b-85c0-4909-82a2-ab3b902d8c3d,1,"Não compraria novamente, muito frágil.",2024-04-06
9ce060e6-226b-41a6-993f-5670eb4e3b1c,4d186118-8116-4224-80d3-83f8c2a9bd0c,6068a84c-f3ea-4f35-9eb4-f890dea6b565,5,"Qualidade excepcional, vale cada centavo.",2024-03-14
8531ca97-7478-4813-af2a-022064df47ef,5a0ea211-5e9a-4092-aec6-ea784190def1,a066a889-207f-4c0d-91d7-a48afebc2c44,5,"Produto maravilhoso, superou minhas expectativas.",2024-04-23
3c11b351-76af-4a39-a7ac-5ed76f84db5f,bfb9d66d-d243-44d5-ab8d-54c83a0ae189,ce078d65-59ee-459b-950e-4f7226b2ac29,1,"Péssimo atendimento, não recomendo.",2024-02-29
cb685895-2ae9-44b0-a1ba-b78596db6375,b1d0b366-154e-4ba0-8762-f2c308851832,03d54934-d0d0-4ee3-8d24-647aba30b7f5,4,"Muito bom, exatamente como descrito.",2024-04-15
f9bead3f-72d5-41ce-bca6-c9b1978ad318,087276b9-53c2-487a-b0a3-599f8f0f6c54,368e9ee5-9c3c-4b0b-bdc9-8d3902a0b0d7,1,"Produto veio com peças faltando, péssimo.",2024-03-25
9b5a026d-b769-46ae-8093-444268d02b2b,273b40a1-1916-4f53-99db-4f85c00a732c,c26d6f88-4991-4557-80d3-8d67f5f402a5,5,"Qualidade excepcional, vale cada centavo.",2024-01-26
4115fea6-bc19-43cc-8c5a-0b2946f6db77,456e8ebb-f643-47a3-9adf-8a3ec7157e89,8b9a2228-c661-4109-8671-b7a4c86f444c,3,Bom custo-benefício.,2024-04-25
79d62ac4-5325-4717-9781-b7461ab0241b,45872021-3b95-47ef-b6d5-fd145348a719,31a5d4a6-78de-4644-a721-58b3670f5af7,3,Produto atende às expectativas mínimas.,2024-01-11
2a8ea769-4381-4470-bc8c-434dce5a5add,7d007574-befd-4c1c-bb58-72f15ce37218,a40d4fe4-5d64-4811-af27-f65524fbfb04,2,Entrega demorou mais do que o esperado.,2024-02-23
aa3845e0-bd5c-4f4e-a926-eff0e8ac2df9,4e2a5868-8dd7-4ec8-88b7-ff6fa39f6310,1c8d29a8-a178-4799-9422-68692760f4ac,1,"Não compraria novamente, muito frágil.",2024-03-01
9c1805ee-e5a8-4b8d-aca9-b361ed5b7f18,6ed81421-b4cd-4f0f-b48f-23e999cc6435,a3a3a5c4-d1d6-4799-8a69-a13f900056d2,1,"Péssimo atendimento, não recomendo.",2024-03-03
fc5eb8d0-212a-4a34-ba8e-8f77d52eb653,9cae9c68-cf79-4b78-8c77-a17853e161eb,59df0df5-99c9-48bc-87ca-2f04975b804b,4,Produto de excelente qualidade.,2024-04-13
bc87e2bb-64d7-4ddc-9d01-5c9f926c89ae,d75bc540-e47f-4cbc-b47a-10a903130f7d,a6b8e8c8-d70d-49ad-b03b-8fa5a87cd7c8,4,Produto com ótimo acabamento.,2024-01-16
f7908961-500e-48ca-ab19-8b16fdb041ec,a963330a-3fa7-491a-8d6a-45d4ad26c58a,489dadb5-4181-40e5-bcd7-ce73d501510a,2,Entrega demorou mais do que o esperado.,2024-03-16
38626f28-9d57-402d-af7f-677f93f6c32a,d29ca0b9-4356-4d83-91d7-41e229e05b16,794cc625-7b2b-4d20-ba5a-048a61dd9a93,3,Produto atende às expectativas mínimas.,2024-04-02
b4c95090-8186-4fc4-acac-db7aeadea70c,5318db0e-e441-4372-b012-1724a26dd38d,225209b4-ff5a-4077-b60e-8925b944f8f3,2,"Produto atende às necessidades básicas, mas não impressiona.",2024-03-20
a2229df3-2616-42ca-8c08-e779c8a6505b,4dd47f52-9a68-4d52-a43a-ab3e5f4eaed1,47192830-d743-45c5-b1b2-93e7cb4826ae,1,"Não recomendo, produto de baixa qualidade.",2024-03-22
918d36cd-325d-4893-92f6-12879964864f,aa2095c9-d205-4292-8486-221c107c7b95,9b3c6210-6a44-489c-88c7-4da918f1257a,1,"Péssimo atendimento, não recomendo.",2024-03-02
195ccfd5-2f02-4c61-a7ee-f833144a37f1,363c0b9a-c34b-4f99-b984-e99d260610fc,8ec2d3d5-f57c-4951-8ad8-8f91f68d516e,4,Produto com ótimo acabamento.,2024-04-29
3d1203fa-1022-447b-8a23-b87c8819ebc7,f67a28ed-9d82-405b-a4bc-aaf15e47edff,fcc4e2bf-58cc-463c-938e-b026b68af74f,2,"Produto atende às necessidades básicas, mas não impressiona.",2024-04-29
a8cf5df4-c706-461f-b157-a176ad949b36,6e7bbd2a-e694-4e6c-a27f-776143d03f53,7e4c9443-4011-4136-b41a-2937f991e6d0,3,Cumpre o que promete.,2024-04-03
9d1b0f19-9ba9-4927-b869-0ad01d3f93e3,4c49b117-5848-424a-8880-8c6771b0ccd0,599fec3b-6d4a-45ee-9054-6e09cba71ad0,2,Muito caro para a qualidade oferecida.,2024-01-29
a0152dc0-d53a-4238-9932-6465704bf023,466cb5fe-988f-4290-bc3d-98e5e6764220,e49bdd40-b250-475b-9850-5df25449a47a,1,"Não recomendo, produto de baixa qualidade.",2024-04-07
fb0511c0-7237-4de9-881f-45a68772f1c4,ae687460-0f52-4681-94ab-4a59e1aa7333,f2eacbd6-cb1f-47be-b068-b2335566773d,1,"Não recomendo, produto de baixa qualidade.",2024-03-02
fb3e7571-c969-4ce3-9d35-380227c8be60,629a654e-dc48-43cc-b5f1-7388aa3e93f9,f0d52912-4c10-4066-8a86-34572baf883a,2,Muito caro para a qualidade oferecida.,2024-03-02
dc84db53-6e92-4591-b279-0d833e250b82,26eece27-05f4-4567-bf04-3290e43bf5ce,50345495-036d-429e-9dce-fd5a679dd91e,5,"Produto maravilhoso, superou minhas expectativas.",2024-04-29
6b6fc138-a8ab-46f8-9665-07de099f6b9f,f6d4cf11-a8e1-44bb-b7a5-b601dfb474e7,19e19f1e-969c-415c-932a-a3e707ed0cbb,4,Entrega rápida e eficiente.,2024-04-02
c91bafe7-0477-4950-8e19-af165ec30467,c9ff65f4-972f-4ec1-887d-e237d15b4aaf,c4dabc7b-1011-4f6d-a50d-f5e59a939512,2,"Produto de acordo com a descrição, mas qualidade ruim.",2024-01-18
6099da57-2dae-4d5d-89a4-71bc3242c2f4,cb73f6f2-061e-4a6a-8305-a61663887857,5cf1f7d8-3440-480f-ae99-587b9e38ef06,2,"Produto atende às necessidades básicas, mas não impressiona.",2024-01-22
302b7798-75f2-4078-887c-0696d0b52b3e,4f041e8f-2cc6-452f-b178-27a4d12afc1f,c38af0c8-33ab-4716-be52-2d813151cc18,1,"Produto veio com peças faltando, péssimo.",2024-04-27
b012ba3c-64bb-4941-a790-2140703f0685,cb696933-a68d-4786-8c59-41d7a3317730,d74086eb-abb2-45b4-b288-e6a6be85aeee,5,"Ótimo produto, recomendo!",2024-02-08
623f0fda-e049-47a1-97f7-494dbfe76069,9f572a0c-3209-47a9-a6dc-810614d5df2a,072f597a-8aeb-436f-bc5d-3255b02023f7,1,"Não compraria novamente, muito frágil.",2024-04-20
c40fe92a-ca1e-49b7-b343-cc2021a8c0de,ba814ff8-3c3f-41f2-8817-7ee4d61c4983,86343e10-c517-4161-aa2c-ab7938b07257,5,"Produto incrível, vale cada centavo.",2024-04-09
6ccf7f15-18b2-48a6-bf5a-58192aba2481,d4956e07-aae2-454c-9741-9315708df5db,bf653b70-ebca-4e78-ab11-031377bb1336,4,Entrega rápida e eficiente.,2024-04-04
cca605a6-c167-4950-9b7d-cc5fc040d2ae,077ff2b0-3be8-459d-993a-b59ca3138394,794cc625-7b2b-4d20-ba5a-048a61dd9a93,5,"Produto incrível, vale cada centavo.",2024-05-05
d451e8c1-0166-45a4-8fab-9c0377a0e526,80001935-d16b-45a4-bdb5-803b510512d2,7e2a920f-08e9-4893-91ed-fb97cf2469f5,3,"Produto razoável, nada de especial.",2024-05-02
62e66b58-417d-4394-9cd2-203c86256e0e,5b0028cf-71d6-4a2a-a4b6-01613ee7d1b3,75c5cf9d-f1a3-4304-865e-abee19d00d8f,4,"Muito bom, exatamente como descrito.",2024-03-17
465715af-0893-452c-8e34-ff2e66257deb,077ff2b0-3be8-459d-993a-b59ca3138394,907403c7-7736-4033-b49e-86889a40aa8b,2,"Decepcionado com a compra, esperava mais.",2024-02-17
090f3963-53e2-40b1-9027-3d0310eb6f0a,f7da6774-c232-4815-ae22-d30c90137298,205c12be-7a62-4b51-a96d-50ce81c42a72,3,Produto atende às expectativas mínimas.,2024-04-13
7937a55f-9c56-41ef-8d61-dcc4cf774520,273b40a1-1916-4f53-99db-4f85c00a732c,94fa5490-6957-45f4-9cf0-fd2038cdd1de,2,"Produto de acordo com a descrição, mas qualidade ruim.",2024-01-10
fdc63a68-2c54-4d0d-8e66-8bcd2a37c385,1508bf8a-b3a4-4ba6-acd7-279c828f18bd,d28ba666-122a-4609-b967-8510e9f4def1,4,Produto bem embalado e chegou sem problemas.,2024-02-24
0a83072a-affe-4428-8c02-b3faf7d138b2,2011d3ce-94e4-4577-9512-a36ec9fe1c6f,e764b80d-0bbe-472c-a953-06b1aa2cf45f,3,Cumpre o que promete.,2024-03-07
217b9de3-f88a-4718-8b6b-cc2c9c1cf4b3,10b16fa6-9c61-4b1c-aad6-4d1e5102e246,b7cc7b6c-4539-45d2-8e17-dc802bfa8f4d,1,"Não recomendo, produto de baixa qualidade.",2024-04-05
041ac838-3259-4317-8705-62fabc917c19,5059cf49-956d-4470-8b93-0260ebebadef,55715364-684c-4955-8707-23056e38228e,5,Muito satisfeito com a compra.,2024-01-19
498938bc-6802-49cd-9e61-794945919991,c87660fc-e9f6-4c03-9e76-35b16a49d675,d9aa9936-ed50-49f4-a642-bcc9cd2305a4,5,"Ótimo produto, recomendo!",2024-04-26
f7b800ab-5669-4d39-a576-cc050a9737d6,8ee56ebf-ca95-454e-82cc-a6be3ce60a45,23aff711-43a9-4ac1-a4e2-0fa19e63e2b8,2,Entrega demorou mais do que o esperado.,2024-03-06
47008eee-ca0b-4cee-8401-841d165bb121,2b1ff7e9-4b1f-49b4-ac83-5576fc60be8b,eb01589d-0d69-4a0e-8342-3b7b550a1af2,2,"Produto atende às necessidades básicas, mas não impressiona.",2024-01-09
07b07562-18b9-4dd1-8f5c-d5977601dd6b,32d26f75-c6e4-4546-a8ec-c96e64e75ac4,88b62ee6-8f51-4d0c-99f4-c996ad360057,1,"Não compraria novamente, muito frágil.",2024-03-16
8fcc7616-c000-4ac3-a168-92b72432bc52,143923fc-47b4-4442-a443-c22baaa006bf,77bc4bc5-b59f-40b9-9898-ef160ed9b40f,3,Produto atende às expectativas mínimas.,2024-04-18
b5cd0b6b-1b75-48dc-a587-2cd3fbd1cc9b,3cac1943-5ad9-41a8-bb4f-33fbd6f1a1b1,d5503f79-c6b9-4880-83af-1d58925ed51e,2,"Decepcionado com a compra, esperava mais.",2024-01-25
b02744c1-a68a-4544-b863-b2d14b3ec884,391e448c-21dd-4b15-b4d7-c9107c84466d,e7e600e9-438e-4957-a7f6-3bb203ff4e85,2,"Produto de acordo com a descrição, mas qualidade ruim.",2024-02-16
285e33ad-da12-43af-b9f0-055a787539be,5a8582c0-3351-4a69-9633-d2d685680abc,c83e786f-1b6b-44f7-bfd0-23655c0a12d6,1,"Não compraria novamente, muito frágil.",2024-03-31
89b60790-94c2-4b94-bb1e-d144167a5bba,6ea2f83f-8ee3-4814-9e87-7fa365576b7f,49df5919-0fcf-4cde-bcc4-323c10db8bca,1,"Produto veio com peças faltando, péssimo.",2024-03-26
217ea6b4-b9ac-4af6-9951-e015d3ed33bb,840f4ea8-843c-4dac-821e-f0d4a3f7ebf3,a10cf129-e87d-40e0-b0db-16f2ac17e939,5,"Produto incrível, vale cada centavo.",2024-04-27
b75fb81b-0ec2-43a3-963a-db1bcdde23a7,3992e5df-7a59-4e62-b874-e54ffee439db,72ddf0f9-be47-419e-98c7-7e1ff19b470c,1,"Péssimo atendimento, não recomendo.",2024-01-08
bb33feec-5492-41d6-9417-b87b963e13fb,cc4b0a64-b6b4-4ee1-9317-bcc0f42e11bb,87a71ff8-54c3-44d8-985f-c7d0c504db24,5,"Qualidade excepcional, vale cada centavo.",2024-03-05
4c7f5af7-302c-4e99-8186-7002dc549adf,e8a73560-c0af-44ea-a7fd-f806003dffbc,a8a5dc3e-808b-47b1-8dad-a600f318ec4d,4,Produto com ótimo acabamento.,2024-03-13
d7184b67-674b-4586-a440-bb548ec07457,df0f5b89-12a2-4f97-9d5b-f3a04a3a2342,e6cad73b-ef67-4818-863c-24ffa9bd03a2,4,Entrega rápida e eficiente.,2024-04-14
4150132c-3716-4380-b35b-31ff2aa3536a,bddc84b8-ffa7-4f19-bc27-bf0ac8322ef2,767a7522-21cd-4f7b-82a7-3c153a32ef5c,3,Produto atende às expectativas mínimas.,2024-01-16
d11a7644-b85c-4e4b-8cec-e59ea26fb4bd,e58d04c4-e157-46e7-89c9-b2680a883fc5,d741a48e-5c22-4b5c-a20c-91b8984ca4ff,4,Entrega rápida e eficiente.,2024-01-23
d9f1a396-2b89-4099-832f-78dcb6d1a59a,a41d649b-1e98-4dc0-a835-19ca7002caba,536899a4-4ddb-4a2c-97cb-743635816f81,1,"Péssimo atendimento, não recomendo.",2024-01-18
7b9297ee-0346-41da-9dea-1e1137f4c7f1,7b3bf36d-cb9c-4b16-95ff-c155853cb2a8,bb79ebf2-ce24-4c3b-a330-b797119136b7,4,Produto bem embalado e chegou sem problemas.,2024-01-15
8d900f07-0fd6-4258-9c7b-063024566497,4e7a5b3a-e26a-4872-8397-6aaba04e9a6a,ad284557-deed-4813-9fa5-341401a78686,4,"Muito bom, exatamente como descrito.",2024-03-13
06a62900-d191-4c39-9133-9f8f3fa9e75e,391e448c-21dd-4b15-b4d7-c9107c84466d,5d8d5d69-2325-44f7-b5af-02687a52e4fb,2,Muito caro para a qualidade oferecida.,2024-01-19
4377c754-f1b9-4635-b876-75d9a783e96c,e5f3b65e-7187-4e93-bc81-e3d3abddb053,cd05a904-eef1-4892-a039-b4ef0500e50f,3,Produto atende às expectativas mínimas.,2024-01-12
e220ffe0-22bf-4e20-a2fb-6735c66a4335,0df2d22a-9041-494b-a736-39a1c6c51553,49c14a11-7b12-42a2-b64e-ca9fea7f3a93,1,"Péssimo atendimento, não recomendo.",2024-03-28
9d86df93-fc49-4343-9b49-cfd590db443d,9fbc1ba0-5064-4848-9add-b68926f43512,a876b870-25b4-4fd3-b281-c3ef7682aa69,5,"Ótimo produto, recomendo!",2024-02-11
5ad5fb15-8133-40ee-b5f0-bdbc06770077,4dd47f52-9a68-4d52-a43a-ab3e5f4eaed1,a67a4c29-e339-4398-93f0-14fe967fb27a,3,Produto atende às expectativas mínimas.,2024-01-14
ac6e5ec3-c208-4091-a165-dff216462ab0,b3d1c8bd-7573-4bf3-8f45-88c49e6246f5,c986f99d-12ea-48b6-b23f-898533a7d574,1,"Produto veio com peças faltando, péssimo.",2024-05-13
174c86b8-0e00-485b-a790-3f9b8e93e49d,a7c62aa2-6578-482e-a668-121a914401b2,259761ae-33e1-48f0-a808-ff94fe9eb007,4,"Muito bom, exatamente como descrito.",2024-02-26
4f15590f-a94b-47da-8a2d-782aefce2174,2e7212c2-a24d-4e5a-aea3-14974eb7881c,05e67a1a-a3c4-45be-8950-efc2fa186472,4,Produto bem embalado e chegou sem problemas.,2024-04-11
e2722fcb-fc0e-433e-9eb3-f7b4964e56fa,d77352b0-cb36-4f3a-82a0-3c0e0c166fed,b0358ee8-5d79-4663-a532-dc172fe4783a,4,Produto bem embalado e chegou sem problemas.,2024-04-13
c486c0f0-d944-472c-8025-a1b99e68e173,b4145ab7-45cc-40a9-94e7-9ea1c1b05562,61e8f16f-1288-4ecc-8bb0-329f4dcef865,4,Entrega rápida e eficiente.,2024-01-28
dce64172-dfa8-4aad-829a-bcb53b778b77,651f0a92-9a70-4db0-aaba-87e54987be67,dd0eb2eb-d6ba-4398-9c56-76922b92a578,3,Cumpre o que promete.,2024-04-17
bf7515af-2317-4c79-98d5-d6b4e9e7cd77,8be034b2-47b0-47cc-bc5d-67f49c635e3f,02364a80-2fd9-41c6-ab10-3c3a2c32e06a,3,Cumpre o que promete.,2024-02-12
7cad19b7-4b16-4ba4-83a9-1ee7de1fdfb3,8c2c7629-0667-449d-8442-ef846ee0429a,1113c923-7f5a-444b-9a6c-3b0621269f69,5,"Qualidade excepcional, vale cada centavo.",2024-02-23
460d2fb3-bc09-4bf3-b780-dca9cd50f762,84782e50-8e77-420f-92af-97957faf10c4,8eb8c7f6-2d86-4587-a851-0bd490201e52,5,"Produto incrível, vale cada centavo.",2024-02-27
acd611f0-ac6b-4a81-a9fb-8c4327dcf7ca,e58d04c4-e157-46e7-89c9-b2680a883fc5,d8e31a0d-3f76-4261-886d-35d61aaf3885,1,"Produto veio com defeito, não gostei.",2024-02-01
1acd3916-13ac-4474-a9df-8d19df6c06f0,7f53ed32-a345-495f-bb13-78fe032ff996,ab21bfaf-56d2-4ca5-be4c-29daaa260635,5,"Produto maravilhoso, superou minhas expectativas.",2024-03-16
48765aa9-53b5-44dc-89dd-6bc32a63f9a5,868f1773-10ae-401f-be3b-e18629d0b07b,38df9c9b-7089-4fef-a151-80a172ab218d,5,"Produto maravilhoso, superou minhas expectativas.",2024-04-27
