transaction_id,user_id,product_id,quantidade,data_da_transacao,preco
1be2d1c3-03cf-4522-98c1-0cffd3fd854a,09a5de20-3428-4c2e-8f55-5cfbba4c517d,a4f9adce-35ad-40e0-8b87-0d024a3722d9,3,2024-02-02,1467.38
cda76bbc-1485-41d7-8fbe-ae863ff0af70,f7da6774-c232-4815-ae22-d30c90137298,b24e718c-4d9e-410c-b439-a8a0d9f2020c,3,2024-03-06,415.71
1602ca15-5bf3-4e78-b514-e0a5d8914284,40aabd42-a862-4bd1-b89b-2a64c8bfdb43,90cd526e-7232-4f10-a76c-86ed52d0f619,3,2024-04-15,1141.76
fc00f82b-27aa-42e3-a031-4ae74c974bef,7cfdea40-ce7f-40f5-8be4-9825880e211c,55715364-684c-4955-8707-23056e38228e,5,2024-04-14,1888.01
32de5bc1-52e4-4110-9ef0-6325279b760f,844ab888-5530-4eb9-83ce-b066776174da,44ed64ed-84b5-4b66-ab42-335e2a1a5cd7,5,2024-04-06,3929.08
dfbfd0af-d583-4662-9ddc-85d46d50eba1,b9a43bc0-a15e-4c68-bcaa-844d5ceda38b,9cd91191-c232-47e2-a337-b92cb880cfb4,1,2024-01-27,1211.53
0f834909-f6e5-4aae-b4a2-a06f09bf6bd7,19ac5017-4ea1-4d0b-a13e-122f9226c04c,e947986a-d120-4f3b-b3bf-16817d6ca20a,5,2024-03-13,3327.82
56496068-81df-4418-820b-ba0ef1bac04e,46dec1ef-b003-45d9-8986-c0593c521f14,f426fcef-99f9-4ce3-89e1-0a713fb8ce51,1,2024-01-22,2791.82
20693018-577e-485a-8226-2e1c471c5861,58f02aac-6e84-40f8-b79e-55f039ab58ce,7620568e-7811-42e2-917a-7a4cca5ce4f1,4,2024-05-06,4737.9
c52af459-1fbc-4377-a39a-34775d52ebf1,2287747b-260e-4c00-b1ea-8dde94cd3ec4,4fab0c94-f08f-4cd4-bd41-c806b1fc1127,5,2024-01-12,3060.8
b24db805-cc7c-428c-a500-3af0552dd44d,e0698a79-f3e4-4333-a32f-9f4591018049,a5c2243b-e6fb-419a-ac49-0fe508e84652,2,2024-04-08,1509.85
35abdba3-5abd-4676-b767-97b15016fe7c,5ae675f2-fee4-41a2-9d43-1649a1126fc8,4cefeedc-65a9-4be1-b5e9-44282125d073,3,2024-01-11,788.83
1f5942d6-e7c2-4597-a6e0-008f67197b8d,6174f784-0bf1-430d-8726-e77bd995c8cd,910a13bf-54b3-4f49-a4c2-1b84dac91f98,1,2024-04-26,2669.57
305784b5-3f06-4fb0-8bf8-e79fe593da7a,c2d681f0-ad88-494d-8217-579a4b6dd921,ed1a6564-a23f-4e8d-a3ca-9b229d739979,4,2024-02-21,2071.85
77985a38-e4a8-4b8c-a406-27424f291fce,cf34ad2c-f5dc-4c9d-8c1a-a4dad2188774,97206aee-cd51-491b-a703-5472a15139aa,2,2024-03-01,3716.24
2e88b47a-6770-4c64-9d3d-4cc02c342866,fd02fb0f-38a7-4250-9ca4-a04ca16b6835,907403c7-7736-4033-b49e-86889a40aa8b,4,2024-05-08,1826.65
bc8fb43c-6426-47a0-aa74-b37f10d23b62,b2d80621-2d99-45c6-9c20-96a7974e1483,072f597a-8aeb-436f-bc5d-3255b02023f7,2,2024-03-05,3401.89
6161e85d-bf95-47d6-8d99-cd1b500159e3,86190211-ce7c-46ba-8e7a-db17457041d0,d9ff788e-7a55-45e0-b043-937d9693dcc9,3,2024-02-14,2034.88
65dd25e5-b4ad-411e-8cb5-7183e91a927d,d6fa61b9-8254-41e0-9556-f5d02ea3de13,eaa8e2f1-87e1-4b08-915c-94dcbd60aae6,1,2024-03-12,1550.29
1744b9ab-8d2b-4f3b-9294-05ddb46d26cc,f5acd8ef-c6d9-4563-bde4-f4b4495cc475,063f5e6d-14b5-42fa-aae4-aa705c41e696,3,2024-01-23,1075.0
749872aa-aa1a-413f-a077-584d2b936ec5,77e81f18-5655-4470-9d98-bdb8cfc9df8c,9411e6a1-d6d1-4293-8134-b97d8e36391f,4,2024-01-08,1760.22
57388a18-36c7-4768-9e31-7dc0fa9d662a,97239adb-522b-4940-8a94-ef5e328d8a4b,84d81d3b-0d93-4635-88ae-618ff3032bf3,5,2024-01-15,2293.37
cb342b84-0306-4fce-b70b-8d71aed5d750,ab5a91d8-cbdb-4065-9ad5-75eec014d784,36cbdfa0-01b1-49db-b1af-8c44d43416b0,1,2024-05-12,4003.51
b0463cb7-0c6f-4c02-b471-fc555297fe1f,4000667a-e1ab-4138-97f2-4d4df54a384d,7e7557b5-dfdc-45b2-9145-7e0da6a46855,1,2024-02-12,2133.68
72d30689-7726-43fa-a6c2-1060fee2f800,133e4079-6828-4c01-bdee-3548a9f45b6b,dc93e91a-1d61-4212-a6fb-8083e48216fb,3,2024-04-02,1121.55
5373d335-a01b-4069-9e73-2eb1b51f2221,a149e48c-884a-4a5e-a6d8-b3b151bf2d91,5d8d5d69-2325-44f7-b5af-02687a52e4fb,3,2024-03-04,1515.67
65f2be7a-1c4c-4d08-9f2b-cef3492b22df,42729fee-e935-419e-ad6a-aa5cc8bdfa15,d5503f79-c6b9-4880-83af-1d58925ed51e,3,2024-01-08,1798.2
42f75ed0-a814-4223-a404-f046a1f87337,a51473d3-5cc0-44e5-87f2-e4e09bb0976f,2318bdf7-1933-4b64-aa4b-bdafa8c859e0,4,2024-03-05,3548.27
6c0ac00f-8a36-46b3-bdb2-7643af44c584,4578d619-bfb3-4d08-ae06-40d0922618eb,7cc92af3-5a04-4495-8319-d5b5f44a2c96,3,2024-01-18,1777.88
912a3008-80cc-4bdf-99dc-e80aaef5fd37,2011d3ce-94e4-4577-9512-a36ec9fe1c6f,794cc625-7b2b-4d20-ba5a-048a61dd9a93,5,2024-05-06,3938.38
fc855f96-655c-463e-a084-b8e585c60b87,a0b3d4b7-7e3c-483f-b127-f1345d463d70,3832da0b-b99b-4bd6-918d-91c4926beac7,4,2024-01-16,4036.18
fed25be6-8efb-48fc-b945-7849ca9d2f89,bfdfce89-5c53-46b1-802c-ec1400aaadfb,d5503f79-c6b9-4880-83af-1d58925ed51e,4,2024-01-18,326.59
72eeb490-d320-452f-820d-adf2b6699fb8,930913fb-9b88-4585-9a6f-6bc7d8065cb6,83e87388-965a-49cf-b9cb-84eca7375073,1,2024-02-20,3778.59
151a5b7d-53dc-4cdf-a409-6d3ed40c1ee6,4e76d85f-69f3-4768-adda-8b9a5459a6c7,7329a8a1-ecb8-43e2-990c-30c39d2af6f5,1,2024-04-11,2441.15
868764e0-d7f1-4277-9f8e-acdaf9535e0d,d82e1025-73f6-4272-8a46-9e9857a7eeb4,36cbdfa0-01b1-49db-b1af-8c44d43416b0,5,2024-01-13,3497.29
4a869e90-2d03-49e9-8664-33bbb2cda5cd,b9cb88c4-e419-4204-b9fb-d53ab6210f03,477955c5-f756-4d2d-99ce-8b46ad0b445f,4,2024-02-17,1827.22
c61324c5-abe6-467b-8769-3225bb699c8e,bddc84b8-ffa7-4f19-bc27-bf0ac8322ef2,8337f9c5-d977-48f1-baae-1fd4b29c966a,2,2024-01-16,2159.63
62dc3be0-5c6c-4a94-949f-21707a104a7f,fd5eb343-94fc-4824-af2f-f728055643cf,25ac3ac7-80b9-45f5-8fb4-08a43822bda7,1,2024-04-30,986.7
d3dbe63a-4487-493f-93db-b78f70596a93,2712002e-e787-4138-ab83-3112d12d920c,bd84e6e7-f4fc-4212-9aa4-41c2f008e983,2,2024-05-12,79.49
1367cfa6-cd00-4ac3-9048-ea2bd6eeb235,7d7e913c-939b-4d09-9610-6885b7414c79,de6b0ee7-8c37-4216-9673-b5b6d341249e,5,2024-01-04,3152.55
b1c806e8-aafd-44ca-bcbe-471e7fcc3b6e,42729fee-e935-419e-ad6a-aa5cc8bdfa15,e1a931a4-66f5-4770-80db-a7d954329e42,2,2024-05-03,4068.51
1ffbc707-6763-47bd-9608-970820824b0c,19ca71ec-f71d-47e8-aed5-31e7f29c3784,171ecb13-4d0a-4249-a28e-534049211e6c,3,2024-04-01,2009.51
99542b49-562e-4028-8a45-d5fafd9eea94,25e0c6d2-a0c8-45a9-9d94-7f7f267e496d,84136b02-78da-4201-9625-8863cfe116f9,5,2024-02-18,285.04
a05a973d-a35f-48f1-9c0b-5110296138e7,f4fbc2c0-0d21-4f15-8153-698d90c37c01,75c5cf9d-f1a3-4304-865e-abee19d00d8f,3,2024-04-24,256.53
69fad798-0c4b-4d70-97df-7e7064a0f991,193cb231-8175-401b-9158-cb061a90d67d,6beb7a5e-fa25-4288-8a35-673d8260eec4,3,2024-01-16,1556.09
5226204b-2d94-4dcd-a7c5-c4a9ffa95828,45d9d9cf-c014-49de-a254-d48664b63d34,2318bdf7-1933-4b64-aa4b-bdafa8c859e0,1,2024-02-22,3085.03
b6ce4d62-42b3-4322-9712-08ce8bc7e439,0ffac074-398e-4335-ad65-4f4f63132424,01c6829a-260d-41cb-bcca-992c2ac75963,5,2024-02-04,2320.59
40e204a4-262e-4b56-b4aa-ff16ae4506c4,a130f165-22a1-4d03-9257-4fcbbb562bb2,3c900a7f-1a1c-4591-b1e5-e3e6ddf59a31,2,2024-02-03,3521.76
351be022-5732-477e-adda-98358f16858a,04993b55-4571-4e49-ac11-483388063c5a,54ca311b-2283-4596-9021-b3f4bead9b9d,5,2024-03-07,2766.87
81ba698e-8fe8-4137-b57c-0a687fa0a30e,4b423cb4-0304-4a02-be58-a26907f6f976,b24e718c-4d9e-410c-b439-a8a0d9f2020c,3,2024-03-31,3504.87
35daafa2-86d0-4ee4-8f0d-85503e0b02ec,26eece27-05f4-4567-bf04-3290e43bf5ce,f82e1cc5-8178-4124-a159-132c8f14db65,1,2024-01-05,3454.59
6c7efe2c-18fb-415c-b205-7ca58c5ac4b4,6b03803d-9631-437e-974d-a4e8413f7985,bff16090-574b-4b6c-bce1-2d0c80da0c7a,4,2024-03-20,4716.25
f55e47ea-4d43-4b26-ba2e-fa543e80b367,3a2cfc4b-602a-40c1-9533-b8d7b1857c6f,76620de2-8a8a-4458-b131-a3d4416ebe41,3,2024-03-17,3411.23
f90b902b-5993-4a76-bcce-50a97237dcf9,f40a460d-7f06-428c-90ee-0d89fb7e3fd7,61e8f16f-1288-4ecc-8bb0-329f4dcef865,4,2024-01-14,4543.46
4bde3740-51bd-4fbe-a8f9-ba979973be97,7b65c703-c37d-40b4-a7ae-6c08761355c6,59df0df5-99c9-48bc-87ca-2f04975b804b,3,2024-01-25,1502.06
b6da4d85-0277-4801-806e-ea7e139651fe,ae9c67fb-b42c-4128-bcf8-f815e58cdf68,8a77e378-a016-4920-b428-81a7e35e6a2e,1,2024-05-08,2403.92
b26d41f2-06c5-4b24-b702-620055a97d91,6663cc93-7b55-4361-a127-1d50dc68c7f8,c7a1cea8-1a8c-4689-b99d-3ef03358b3a9,1,2024-01-22,830.92
79e88eff-73e9-4a1e-8192-12862ee3cef1,e22b6528-0322-4d23-8b2b-bf7d41a0cf97,5a8c494c-4daa-4b64-9d67-63c891b7bc6b,5,2024-02-11,2378.41
247633a1-5809-4d22-bfe1-5213b91bd56e,4000667a-e1ab-4138-97f2-4d4df54a384d,f596259c-ef9d-4512-8e64-59de99429f35,4,2024-02-04,2590.94
db18fd03-fbe6-4005-9822-3a03b885659d,c06f1676-6e2d-48b5-82fc-725c39cbd723,9507bcc2-aa39-4a94-9975-7364f9e002a2,5,2024-04-14,2155.2
ba987853-c843-415d-9417-a158a195cd6c,66264188-52f1-4093-8c0b-72568d8ba082,782722a0-b2c6-44ac-b336-472b4840d7dc,1,2024-01-30,1709.93
5c81a620-76bc-4e74-be1c-d429d537b5b0,70002a24-a0e4-480c-857a-4cfa9f3193f6,1dd820c1-0ca9-44df-99e9-d8bd3934dcf1,1,2024-01-05,1697.29
800cf200-fef5-4bf6-92e3-96c9ef2b8371,8fd23c3a-d2b8-4907-8f15-245d5e4c3f76,1c76adfc-4cd7-4d61-a7df-f5144ae5bb36,2,2024-01-13,4251.27
018f7ec7-9304-4005-b447-937e78c94948,21d31109-cca7-4cc3-9e05-10af63ea5df1,6abecead-a0e2-4840-8001-9097c86bbe0b,4,2024-04-03,241.39
08b4b82a-a1eb-459b-b092-edf56a9a9b35,9a2f8db2-b8d7-47bf-a3ac-ec0343320e39,e62daef1-2e68-4a8a-99b4-66a2c542f4ff,3,2024-02-09,3143.74
d2a126ae-3b81-4ffb-91be-82a382c08d36,193cb231-8175-401b-9158-cb061a90d67d,a8a5dc3e-808b-47b1-8dad-a600f318ec4d,3,2024-03-20,512.85
61c7492f-7fab-406b-b589-3e4b65e6b69a,e0698a79-f3e4-4333-a32f-9f4591018049,1cd8e5a9-8ad2-4b20-8325-0e3223500b06,3,2024-02-20,2843.9
b771e6c6-3ded-4319-96ec-30f19b181ef4,774c778d-c0ad-4318-ac13-af59378c9f4c,572c0097-38a1-48cf-81c4-15cbf76eb536,2,2024-05-02,3701.31
241b56d4-e5a4-49a0-8d99-7b793468db60,f1263fa7-6785-41a8-a08b-5c1a5379a476,c5cd35cb-79cb-4773-b35f-c374c083e29a,2,2024-02-18,2880.53
a66e48f2-005a-4da2-8c8c-efebdea9ee0d,59ca9e81-ca86-4fa3-97a2-580f203b3e7b,477955c5-f756-4d2d-99ce-8b46ad0b445f,4,2024-01-29,4651.3
d14088b7-0cc7-410c-8558-563c4913cb0e,fd5eb343-94fc-4824-af2f-f728055643cf,72ddf0f9-be47-419e-98c7-7e1ff19b470c,1,2024-04-14,3045.85
113b0130-eec8-4966-a0ec-b31df5492f8b,6e30f503-dbb7-4cb0-bb60-b71de4402f1b,9411e6a1-d6d1-4293-8134-b97d8e36391f,4,2024-04-08,4097.67
7c51b392-d562-4a81-8d91-4ff535f29a71,7719904c-e2ae-4a1c-ae9f-5d2bad5cc0dc,19e19f1e-969c-415c-932a-a3e707ed0cbb,1,2024-01-20,463.85
6d0cc3f0-5d2d-4676-adcb-e2ce2871c71d,72a693bc-4247-4b7b-9950-bd9029ee18ec,71cf7a50-680f-4a88-a11c-58422f55c881,4,2024-05-05,1243.69
ce3909ff-f45c-4377-9813-adb80883913f,8d1fba30-39fa-4d4e-b524-979008d61f33,2804827d-2729-4bad-9ef5-7d71459b6e72,5,2024-04-29,1970.09
8d2b566b-37ea-4428-87e8-8038a2dfa010,e0f910e4-0212-492c-9e33-2f2402dae789,75a1141d-5a61-42ee-aec1-de8fc6d55910,2,2024-01-02,3618.29
7ec9986d-6702-4aaa-bdf3-0d81a8b9164d,46dec1ef-b003-45d9-8986-c0593c521f14,ec7109e9-45cf-4e2b-b088-7739eaf1c777,1,2024-01-07,1652.01
4a139737-c63c-43b9-9467-01e1dd972ed6,7577d9c5-df54-4e58-ac74-f5ee2b29220f,481e33c4-0bcf-4f09-8e57-0bf56995aac8,2,2024-04-12,3936.89
20c7d102-7bef-4631-870a-fd6d41474729,820008d9-2c04-47a0-a138-d346c45c66d4,063f5e6d-14b5-42fa-aae4-aa705c41e696,5,2024-03-06,239.95
0842ef3c-6788-4096-b6ec-7dd48d383356,1f68f01f-c58b-416f-b601-8365fa7241ca,b2a49734-6ede-4d46-b53d-272b71d7a40c,1,2024-01-09,2601.12
fe1a971a-ff7b-450d-952d-6fc1f0e8c1ad,ea691800-7438-4a55-9ef8-1a2f2fb2dcb9,c7ba9991-480f-48b4-94c2-00240f1c24b9,3,2024-01-10,305.72
92a811c9-3a76-4cab-a9cf-d8597697d9bc,e99f3e5e-2710-43b2-b999-643447b40e4c,171ecb13-4d0a-4249-a28e-534049211e6c,1,2024-03-08,1860.26
912f83c1-5ea2-4975-ad73-131414f69752,048accfb-d856-45ef-a526-d83527d3082f,b24e718c-4d9e-410c-b439-a8a0d9f2020c,2,2024-01-14,4635.87
6d321d2f-705c-43d7-b2b8-30283cc6c732,5059cf49-956d-4470-8b93-0260ebebadef,8bb1a7d7-d755-4d52-9bde-6c8bd1d18c25,5,2024-01-01,1944.47
d5216a6a-97e1-4019-90f9-74f0cf605a49,a00fdb6b-92d4-42a0-b513-2cbb1a103334,950f1fe2-a9ad-4de6-831d-ece3a2c04000,5,2024-03-20,3921.58
abea0f55-b47f-4c15-9c64-3bc3afd654b2,be0b1512-c406-4c49-a38e-61c875987253,76620de2-8a8a-4458-b131-a3d4416ebe41,2,2024-04-28,4617.42
7cfd2111-0fbe-4ca5-b47a-21405f4199e9,d96ce110-a335-470d-89e6-868f7d79b389,8e4ca827-109d-41b8-a4bc-07835109adeb,2,2024-03-29,532.1
3a10b8e6-1955-4e48-a851-f306a79da87d,62562ef3-506f-438d-9e60-25c5ed846eb3,3ac258af-52d3-4c01-bdf9-9c9226a82e94,5,2024-02-21,4187.03
e03dfbce-7af0-40e1-b6ef-e1306dd3f101,f0385dcd-8800-4760-bac8-de228b34ceed,49c14a11-7b12-42a2-b64e-ca9fea7f3a93,4,2024-01-24,663.45
e5d39d33-7171-4ad2-a1bf-2616dbd07a09,6550a969-4445-470b-8322-aa71b993a6c1,8862d500-7772-472d-86bd-1186c613f57b,1,2024-02-13,2832.1
af4d4b1a-2b94-40e0-ae97-efd11bb9792d,7d4d214c-18c6-47b3-9b8c-47dc2c26cf96,4da303a5-caad-4dc4-ac7b-00b29c5c5b19,2,2024-05-10,3097.48
40521bfa-4387-48fa-859d-677d864a24ee,aa90cb0c-bdcc-417c-8b92-635a62ec0e84,42c1f37c-c67c-4e35-90ce-727dfb17644a,4,2024-02-09,4660.36
3e14334d-66b7-4447-909c-10ce5b7c885a,4e2a5868-8dd7-4ec8-88b7-ff6fa39f6310,8963beba-da16-418a-adce-0bb3278ee8ab,4,2024-03-16,2980.27
d40833ea-3f2d-44e4-9fdf-3e49b7d48954,42783965-04e1-4b51-bbf1-52f332cd65cf,ec411741-8b7c-4937-a4d0-78cf504d8fcf,3,2024-05-11,2993.61
52ebb1d1-3a9a-45d3-aa8f-de624d6709fc,42783965-04e1-4b51-bbf1-52f332cd65cf,76d6d755-b028-48fe-a2f5-75503328a926,4,2024-04-15,1364.93
e2a7deb9-1abc-4fff-81f0-374272f254e0,a79a78dd-321b-487e-a6ca-c28e1ec3b3d9,6ab6c5ff-0b9d-4c5b-abda-b0db0a8a83d4,5,2024-02-14,1622.66
df17f3bf-6c72-495d-90ab-da2e05186b14,087276b9-53c2-487a-b0a3-599f8f0f6c54,65ed3e1c-d60d-4701-ba87-758294ec7895,1,2024-04-20,2121.52
5f67a575-23ad-43e4-affc-83643e2f504b,6d0facfc-6df6-4106-824a-df6ee29dd0f4,6460e9aa-8f1e-47dd-aec8-4d0a488b0cdd,4,2024-05-12,2919.53
fb723e9b-7395-439f-a080-dd9268edb40b,f23715a7-23da-408e-8d76-9b18b0a481af,0d4862ce-6c01-4d5a-9e00-f7f99821473a,1,2024-04-21,1113.92
2e9122a1-8c7f-4cc2-8045-078dec5e45a9,ea5e6d75-b473-471c-9dde-ef9c09d4a422,11d5a9e6-5840-40a2-9fdc-02f99884b4ec,3,2024-02-17,1962.72
ea6bb6d7-da32-4868-acda-0670eb66aa50,71f4d51b-d194-4aea-9167-3bebf79a4a56,6d4dd1c0-6a35-480a-aeb7-50a41c6b9951,2,2024-04-11,714.02
b71b7d2c-9a6d-4d9f-bdc9-ce5a0dd3f1e4,087276b9-53c2-487a-b0a3-599f8f0f6c54,8337f9c5-d977-48f1-baae-1fd4b29c966a,1,2024-03-10,2698.65
7925e2fe-f670-4bfc-a89e-27a3356b945d,e4ec6148-2ddc-416f-9cc7-ec97362d4f46,08e066bf-1073-4f1f-9e5b-60c385a92c5e,4,2024-04-25,3258.59
f57d000a-e045-485b-aee3-d51d295c49d6,cb696933-a68d-4786-8c59-41d7a3317730,2804827d-2729-4bad-9ef5-7d71459b6e72,3,2024-03-17,1506.09
912ffd30-6e6b-4788-93ac-ecd3d0218a95,ab90ccc6-c724-4989-baf6-442e415c9f24,de3051f7-5b6d-4d8b-af3d-467350a0c5d1,4,2024-03-16,3011.92
bbc47ffd-5570-41e7-bf43-f5e4133ce9a0,4000667a-e1ab-4138-97f2-4d4df54a384d,bff38198-1113-464b-97c6-b598ce64609a,4,2024-01-14,101.16
821bfbe1-05e9-4f25-b1d7-239348a13b17,774c778d-c0ad-4318-ac13-af59378c9f4c,fcc4e2bf-58cc-463c-938e-b026b68af74f,2,2024-02-19,4230.01
77dff053-9e7e-4f9d-8046-0cff0361b925,61a8c916-a2ce-45ae-8488-3757aaf50808,5b5ee6b3-a3d6-467a-9d94-bc396b375d03,2,2024-04-18,1354.72
eb514079-2d5f-4205-913c-4c949138d798,69320a90-f21d-4bee-8466-3780c3113f81,6bfdd55c-69d7-41bc-8aaf-89b680e3429e,4,2024-02-22,3049.96
e6adbd99-421d-4711-9ae3-21b115d82f00,729c9a0a-6b99-4c4e-a9fc-c8c02304de91,910a13bf-54b3-4f49-a4c2-1b84dac91f98,5,2024-03-03,3825.4
0a70d049-96d8-48e4-ac42-7ea43b174970,a8833959-fe56-40ce-a715-028e5acd7fe9,f3280e50-16d4-4705-b473-6058e83b432b,3,2024-02-10,1709.39
ec067456-0ea3-4230-afea-e4997536f29d,629a654e-dc48-43cc-b5f1-7388aa3e93f9,f45e663b-c546-4098-a8bb-2dd86b6aaed5,5,2024-01-27,382.08
2532fb8f-9548-4878-8628-a8a8dd975c14,44b42b80-bf9c-4b38-af51-c25da4857b44,1a16b135-0be8-42f0-9053-ad6f64194f69,5,2024-02-11,3580.21
22d41875-bda6-477b-b392-76660cd1c2b4,ada7a388-0aa6-4574-9606-525c5935e7b7,dc0c17cc-56c2-4a69-a2ad-4739341b6895,3,2024-01-05,41.33
a5a4b23c-dc99-4180-a36d-a3626ed2af5f,163ef238-4c87-4972-9881-bd48c271c3df,eaa8e2f1-87e1-4b08-915c-94dcbd60aae6,3,2024-01-25,3000.87
322819be-5559-4f7c-904b-b8ca3a91bdd2,72a693bc-4247-4b7b-9950-bd9029ee18ec,600ea317-9ea7-44e6-bc09-09d1db7da3a7,3,2024-04-19,344.44
8add7327-1657-4752-a277-c3f2fc316d10,44b42b80-bf9c-4b38-af51-c25da4857b44,da5547c9-a327-423b-9f45-070f1660b7f4,1,2024-03-31,163.36
6a8b1d31-998f-4145-9501-e5c425e24734,e843d1e2-0d1f-4235-9425-7d2240a2ee1d,cec3bcc8-6926-4655-b07b-a62532d7d7cd,3,2024-01-25,275.61
39ff5d1e-457b-4d53-b246-47ebe2c61674,2fc1a534-68a6-4251-aee7-882e352ff646,678155ae-166a-4558-ba43-9929e4450c02,2,2024-05-11,1752.02
bd5320a6-250f-4c0e-b03e-8959193abdec,041074b0-249a-4dfb-86c8-4fa919869a73,a6169815-a4eb-4498-b252-0c3a0ed88ee1,5,2024-04-02,4067.02
de121093-43d9-471c-8aa7-772c5952cacd,d77352b0-cb36-4f3a-82a0-3c0e0c166fed,4f3ec3b3-e6af-4e3d-8f32-da38192e489a,5,2024-05-08,3233.15
d87d614d-6ed1-4611-9273-68b19eb10200,5df6ed42-474e-4eac-9bca-e91f3a155e4a,f0f6e186-da11-45fa-8eb8-0d8a0b957937,3,2024-03-16,3134.78
8be5d2b9-470c-4429-8cc3-0cc03b8d0eba,cc909947-8415-4c17-a9d8-e510a84059e6,4d9d74af-52db-4b7c-9809-51144130e354,5,2024-02-21,1320.79
b78719b6-bc91-48ca-b3e2-9ba367ea123f,43e63175-e351-4565-99c4-36faf6a9996d,a8a5dc3e-808b-47b1-8dad-a600f318ec4d,3,2024-04-23,1198.55
c8bc0a06-a40d-4dca-85f2-f491b9a0db78,f4a1b8ad-db69-401c-8d35-b120d55e1e99,023ab9ac-1e48-42b6-992d-cc385c29f3fa,1,2024-01-10,2198.7
23c24598-d64d-4cd9-9cba-dbee9fe5a87a,3d81aa8f-8447-4f5e-8793-e7c36f821375,6c1018a1-df08-4d60-baeb-27de7fd6c8ae,2,2024-04-04,3123.49
80d987b8-2c8c-4d7d-9004-b0be4a8abda7,9e3bdd5c-eb4b-4b6a-b8bc-6f57208bf7e1,d39fa955-3f1c-4020-8180-c5a946836263,2,2024-01-27,4725.31
4f673946-3c75-43f5-9d5a-86ebae24de2f,2e1b44e9-43a8-4be8-9146-d9dd5e273c94,01a65bfd-6b47-4cdb-929e-965d06915975,1,2024-03-11,974.05
5cd31003-e916-443e-bfa6-3147527d2ea9,1d4fd583-8d42-4c36-95ca-047b10f1039b,ab21bfaf-56d2-4ca5-be4c-29daaa260635,1,2024-03-16,1791.95
162e30cf-11f7-41fa-9080-d2d3fd9decb6,c2d681f0-ad88-494d-8217-579a4b6dd921,5d585978-cd10-4f95-a9cf-4a17400cad88,4,2024-05-06,112.97
9973efb7-8567-4974-ac7c-8b9e8f9dd622,2b131669-be1e-42d4-a0f9-e1eba1f208eb,527985ad-51a8-4ba2-b2a6-19cd188b8bd9,5,2024-02-10,4575.26
41786e96-3cf5-4927-ba8e-19151c114356,45db88f6-df2d-423c-b403-93c4a3b31cfe,360956df-95ee-4da1-962f-57538bb4082c,2,2024-02-16,3192.91
115135d7-24c1-4120-bb77-8ea65772dad0,65135282-67e6-40c3-b805-9d3496793bd8,c5cd35cb-79cb-4773-b35f-c374c083e29a,1,2024-04-17,2422.26
854f004f-1af6-40cd-bdfc-efb943f1d7da,13f3dd05-dc36-455b-b850-6bd0945216fb,33f3d079-4f79-48b8-a530-476208740a47,2,2024-04-21,108.38
37acba79-35d2-4521-ad25-75e7e41da5ed,3d6c78ee-3288-47d2-bd67-1eba003abf06,f2138ae6-8b1b-4fc9-8254-d673cd9cd413,3,2024-01-30,4353.48
6ec063c4-252a-4880-b951-3dd918e75362,5745d6ef-034c-465c-a702-bab560918eb9,4fab0c94-f08f-4cd4-bd41-c806b1fc1127,1,2024-02-27,2750.7
0bbaa167-42aa-40fe-92ea-6a1d687d5b64,1cfdff86-4478-4d71-ae71-c32dd830fcda,caeec05e-2827-4a18-bc81-98b31ffa6d16,2,2024-02-16,1915.63
0f786804-5082-423b-a844-02a69592673d,fd4a7fdb-381d-4e57-9a5e-38551e11e0f5,c83e786f-1b6b-44f7-bfd0-23655c0a12d6,1,2024-05-03,1250.67
8d79ec89-8a26-465e-ad87-5123c6220e45,9a2f8db2-b8d7-47bf-a3ac-ec0343320e39,b233c719-1d7a-453e-a3ad-99eacf4fe367,5,2024-03-03,2282.79
aad3cba4-3a9d-432b-9b72-7ac5374e2e5e,4f041e8f-2cc6-452f-b178-27a4d12afc1f,02364a80-2fd9-41c6-ab10-3c3a2c32e06a,3,2024-01-15,4192.12
9b82dc59-c83e-4940-a02b-2bcd87785a84,bcec6731-9fae-4dde-84c7-65d4f5ba2200,d9aa9936-ed50-49f4-a642-bcc9cd2305a4,5,2024-01-08,1920.55
f0c32617-ecf0-4a94-8bad-d1d9b0cacce4,5bbe0cce-f198-4523-b521-3474a354d390,481e33c4-0bcf-4f09-8e57-0bf56995aac8,5,2024-04-11,3210.01
af7e6131-8171-4b32-953e-b0a0fcb56954,5a69905b-e4e5-4cfa-a673-a20b0b8d09ea,4db57d40-6e98-48c7-91ed-e38cd18d87d9,1,2024-01-01,2539.78
ee6bef00-d16c-47fb-be20-c8f7bb6fd335,629eddb3-16f5-4fc1-abc3-ffd033943a49,12547ef5-5350-4d23-a157-2be5ab80e0b1,1,2024-05-06,1122.18
874d7bff-c073-439c-b742-5075ef333d7a,5a354c2f-203b-4ec3-a5f8-ff3198662ac4,481e33c4-0bcf-4f09-8e57-0bf56995aac8,5,2024-02-04,4777.29
93a7dc53-9c6e-40f3-b389-e8835260178f,e5ac5a59-1f3e-4508-b0e5-4c43f8bc58f1,d28ba666-122a-4609-b967-8510e9f4def1,1,2024-02-25,4743.79
1fc4a23b-d506-4e7f-92f1-6af02ca3ff7f,207005c6-73a7-48b9-8d42-29af85c01505,12e03d9a-3c91-4a00-81af-acd020145ca3,5,2024-03-01,2135.33
